0.091477,0.040126,-4.113331,-0.154370,3.901297,3.308998,-2.072313,-0.200000,0.200000
0.080188,0.036428,-4.111381,-0.143081,3.904995,3.301615,-2.090166,-0.200000,0.200000
0.080188,0.036428,-4.111381,-0.143081,3.904995,3.301615,-2.090166,-0.200000,0.200000
0.068823,0.032665,-4.108790,-0.131716,3.908758,3.292836,-2.110206,-0.200000,0.200000
0.060136,0.028554,-4.109932,-0.123029,3.912869,3.293708,-2.115931,-0.200000,0.200000
0.059330,0.028094,-4.110051,-0.122223,3.913328,3.293881,-2.116465,-0.200000,0.200000
0.054487,0.027916,-4.110553,-0.117380,3.913506,3.292350,-2.118901,-0.200000,0.200000
0.054487,0.027916,-4.110553,-0.117380,3.913506,3.292350,-2.118901,-0.200000,0.200000
0.037089,0.023771,-4.113934,-0.099982,3.917652,3.293118,-2.124469,-0.200000,0.200000
0.037089,0.023771,-4.113934,-0.099982,3.917652,3.293118,-2.124469,-0.200000,0.200000
0.027964,0.021380,-4.116004,-0.090857,3.920042,3.294361,-2.126540,-0.200000,0.200000
0.027964,0.021380,-4.116004,-0.090857,3.920042,3.294361,-2.126540,-0.200000,0.200000
0.015296,0.018593,-4.119512,-0.078189,3.922829,3.297034,-2.127034,-0.200000,0.200000
0.014715,0.018458,-4.119724,-0.077608,3.922965,3.297273,-2.126892,-0.200000,0.200000
0.005934,0.016430,-4.122535,-0.068827,3.924993,3.300039,-2.126039,-0.200000,0.200000
-0.003879,0.013934,-4.125923,-0.059014,3.927488,3.303871,-2.124401,-0.200000,0.200000
-0.012123,0.011537,-4.128987,-0.050770,3.929885,3.307824,-2.122469,-0.200000,0.200000
-0.013041,0.011229,-4.129325,-0.049852,3.930193,3.308292,-2.122289,-0.200000,0.200000
-0.019785,0.008974,-4.131603,-0.043108,3.932449,3.311304,-2.121621,-0.200000,0.200000
-0.020228,0.008844,-4.131727,-0.042665,3.932579,3.311434,-2.121651,-0.200000,0.200000
-0.028662,0.006553,-4.131349,-0.034231,3.934870,3.307917,-2.131211,-0.200000,0.200000
-0.039430,0.002838,-4.127878,-0.023463,3.938584,3.297655,-2.153709,-0.200000,0.200000
-0.040453,0.002480,-4.127529,-0.022440,3.938943,3.296638,-2.155911,-0.200000,0.200000
-0.048192,-0.000095,-4.124965,-0.014701,3.941518,3.288953,-2.172226,-0.200000,0.200000
-0.049811,-0.000704,-4.124493,-0.013082,3.942126,3.287535,-2.175465,-0.200000,0.200000
-0.058425,-0.004629,-4.122170,-0.004468,3.946052,3.280941,-2.192435,-0.200000,0.200000
-0.058930,-0.004824,-4.121982,-0.003963,3.946247,3.280409,-2.193580,-0.200000,0.200000
-0.068405,-0.007980,-4.119140,0.005512,3.949403,3.271482,-2.212515,-0.200000,0.200000
-0.077982,-0.010800,-4.116115,0.015089,3.952223,3.261729,-2.231909,-0.200000,0.200000
-0.078584,-0.010990,-4.115934,0.015691,3.952413,3.261144,-2.233103,-0.200000,0.200000
-0.088927,-0.013450,-4.113070,0.026034,3.954873,3.250933,-2.252361,-0.200000,0.200000
-0.088927,-0.013450,-4.113070,0.026034,3.954873,3.250933,-2.252361,-0.200000,0.200000
-0.100075,-0.016449,-4.110333,0.037182,3.957872,3.240913,-2.272138,-0.200000,0.200000
-0.100690,-0.016645,-4.110260,0.037797,3.958067,3.240560,-2.272992,-0.200000,0.200000
-0.110285,-0.019672,-4.108000,0.047392,3.961095,3.232453,-2.289927,-0.200000,0.200000
-0.111439,-0.020059,-4.107805,0.048546,3.961482,3.231670,-2.291726,-0.200000,0.200000
-0.120542,-0.022791,-4.106899,0.057649,3.964213,3.226657,-2.303692,-0.200000,0.200000
-0.120542,-0.022791,-4.106899,0.057649,3.964213,3.226657,-2.303692,-0.200000,0.200000
-0.130998,-0.026206,-4.107914,0.068105,3.967629,3.225861,-2.310960,-0.200000,0.200000
-0.132121,-0.025842,-4.108097,0.069228,3.967264,3.225347,-2.311086,-0.200000,0.200000
-0.143055,-0.028921,-4.109750,0.080162,3.970344,3.225502,-2.316504,-0.200000,0.200000
-0.152694,-0.031162,-4.111619,0.089801,3.972585,3.226226,-2.319690,-0.200000,0.200000
-0.152694,-0.031162,-4.111619,0.089801,3.972585,3.226226,-2.319690,-0.200000,0.200000
-0.163084,-0.033297,-4.113959,0.100191,3.974719,3.227555,-2.321922,-0.200000,0.200000
-0.163698,-0.033432,-4.114119,0.100805,3.974854,3.227693,-2.321988,-0.200000,0.200000
-0.173407,-0.035305,-4.116463,0.110514,3.976728,3.229228,-2.323503,-0.200000,0.200000
-0.174606,-0.035559,-4.116791,0.111713,3.976982,3.229527,-2.323579,-0.200000,0.200000
-0.183597,-0.037522,-4.119380,0.120704,3.978944,3.232135,-2.323763,-0.200000,0.200000
-0.183597,-0.037522,-4.119380,0.120704,3.978944,3.232135,-2.323763,-0.200000,0.200000
-0.192780,-0.039526,-4.122329,0.129887,3.980949,3.235528,-2.322968,-0.200000,0.200000
-0.193748,-0.039784,-4.122644,0.130855,3.981207,3.235936,-2.322896,-0.200000,0.200000
-0.201226,-0.041851,-4.125165,0.138333,3.983273,3.239359,-2.322101,-0.200000,0.200000
-0.208962,-0.043810,-4.127262,0.146069,3.985232,3.241583,-2.322834,-0.200000,0.200000
-0.217495,-0.046225,-4.125484,0.154601,3.987647,3.234732,-2.337036,-0.200000,0.200000
-0.217495,-0.046225,-4.125484,0.154601,3.987647,3.234732,-2.337036,-0.200000,0.200000
-0.225812,-0.048473,-4.122724,0.162919,3.989896,3.225514,-2.354118,-0.200000,0.200000
-0.234123,-0.050941,-4.119964,0.171230,3.992363,3.216411,-2.371283,-0.200000,0.200000
-0.234123,-0.050941,-4.119964,0.171230,3.992363,3.216411,-2.371283,-0.200000,0.200000
-0.234123,-0.050941,-4.119964,0.171230,3.992363,3.216411,-2.371283,-0.200000,0.200000
-0.234123,-0.050941,-4.119964,0.171230,3.992363,3.216411,-2.371283,-0.200000,0.200000
-0.255782,-0.058436,-4.112984,0.192889,3.999858,3.193751,-2.415787,-0.200000,0.200000
-0.255782,-0.058436,-4.112984,0.192889,3.999858,3.193751,-2.415787,-0.200000,0.200000
-0.265530,-0.060905,-4.109876,0.202637,4.002327,3.182736,-2.435134,-0.200000,0.200000
-0.266715,-0.061137,-4.109528,0.203822,4.002560,3.181409,-2.437348,-0.200000,0.200000
-0.277669,-0.063558,-4.106670,0.214776,4.004980,3.170182,-2.456815,-0.200000,0.200000
-0.277669,-0.063558,-4.106670,0.214776,4.004980,3.170182,-2.456815,-0.200000,0.200000
-0.287812,-0.066465,-4.104652,0.224918,4.007888,3.161814,-2.473194,-0.200000,0.200000
-0.288420,-0.066650,-4.104539,0.225527,4.008073,3.161338,-2.474156,-0.200000,0.200000
-0.297209,-0.069288,-4.102283,0.234316,4.010710,3.152875,-2.489996,-0.200000,0.200000
-0.298347,-0.069648,-4.102077,0.235454,4.011071,3.152005,-2.491786,-0.200000,0.200000
-0.307625,-0.072346,-4.101441,0.244732,4.013769,3.147308,-2.502936,-0.200000,0.200000
-0.308106,-0.072513,-4.101428,0.245213,4.013935,3.147135,-2.503467,-0.200000,0.200000
-0.317108,-0.073987,-4.102158,0.254215,4.015409,3.145011,-2.509391,-0.200000,0.200000
-0.329884,-0.077593,-4.103563,0.266991,4.019016,3.144187,-2.517511,-0.200000,0.200000
-0.330440,-0.077656,-4.103690,0.267547,4.019079,3.144238,-2.517607,-0.200000,0.200000
-0.339385,-0.079717,-4.105198,0.276492,4.021140,3.144620,-2.521385,-0.200000,0.200000
-0.339966,-0.079810,-4.105300,0.277073,4.021233,3.144623,-2.521593,-0.200000,0.200000
-0.348680,-0.081766,-4.107151,0.285787,4.023189,3.145934,-2.524048,-0.200000,0.200000
-0.349878,-0.082004,-4.107428,0.286985,4.023426,3.146148,-2.524296,-0.200000,0.200000
-0.359333,-0.084107,-4.109535,0.296440,4.025530,3.147832,-2.526642,-0.200000,0.200000
-0.359333,-0.084107,-4.109535,0.296440,4.025530,3.147832,-2.526642,-0.200000,0.200000
-0.368745,-0.085964,-4.111893,0.305852,4.027387,3.149996,-2.528026,-0.200000,0.200000
-0.369802,-0.086158,-4.112223,0.306909,4.027580,3.150393,-2.527968,-0.200000,0.200000
-0.378788,-0.088414,-4.114815,0.315895,4.029837,3.153743,-2.528493,-0.200000,0.200000
-0.386158,-0.090648,-4.117302,0.323265,4.032071,3.157741,-2.527996,-0.200000,0.200000
-0.387055,-0.090907,-4.117592,0.324162,4.032330,3.158185,-2.527970,-0.200000,0.200000
-0.394434,-0.092686,-4.119318,0.331541,4.034109,3.159896,-2.529627,-0.200000,0.200000
-0.394893,-0.092789,-4.119274,0.332000,4.034212,3.159613,-2.530204,-0.200000,0.200000
-0.403364,-0.095720,-4.117276,0.340471,4.037143,3.152229,-2.545171,-0.200000,0.200000
-0.404936,-0.096183,-4.117029,0.342043,4.037606,3.151102,-2.547511,-0.200000,0.200000
-0.411653,-0.097720,-4.114719,0.348760,4.039143,3.142700,-2.561200,-0.200000,0.200000
-0.412279,-0.097900,-4.114556,0.349386,4.039323,3.142078,-2.562332,-0.200000,0.200000
-0.422242,-0.101246,-4.111494,0.359349,4.042668,3.131345,-2.582049,-0.200000,0.200000
-0.439912,-0.107371,-4.105707,0.377019,4.048794,3.111308,-2.618137,-0.200000,0.200000
-0.441480,-0.107814,-4.105159,0.378587,4.049237,3.109343,-2.621381,-0.200000,0.200000
-0.450797,-0.109699,-4.102571,0.387904,4.051122,3.098757,-2.638136,-0.200000,0.200000
-0.453823,-0.110533,-4.101837,0.390930,4.051956,3.095769,-2.643367,-0.200000,0.200000
-0.453823,-0.110533,-4.101837,0.390930,4.051956,3.095769,-2.643367,-0.200000,0.200000
-0.453823,-0.110533,-4.101837,0.390930,4.051956,3.095769,-2.643367,-0.200000,0.200000
-0.453823,-0.110533,-4.101837,0.390930,4.051956,3.095769,-2.643367,-0.200000,0.200000
-0.481128,-0.118093,-4.096174,0.418235,4.059515,3.071136,-2.687509,-0.200000,0.200000
-0.481128,-0.118093,-4.096174,0.418235,4.059515,3.071136,-2.687509,-0.200000,0.200000
-0.492061,-0.121315,-4.095931,0.429168,4.062737,3.066792,-2.699037,-0.200000,0.200000
-0.492061,-0.121315,-4.095931,0.429168,4.062737,3.066792,-2.699037,-0.200000,0.200000
-0.023269,0.056401,-5.921489,0.010690,2.981256,1.064951,2.784579,0.200000,0.200000
-0.023269,0.056401,-5.921489,0.010690,2.981256,1.064951,2.784579,0.200000,0.200000
-0.023258,0.056398,-5.921493,0.010679,2.981259,1.064929,2.784591,0.200000,0.200000
-0.023258,0.056398,-5.921493,0.010679,2.981259,1.064929,2.784591,0.200000,0.200000
-0.023259,0.056407,-5.921486,0.010681,2.981250,1.064948,2.784574,0.200000,0.200000
-0.023259,0.056407,-5.921486,0.010681,2.981250,1.064948,2.784574,0.200000,0.200000
-0.023254,0.056401,-5.921472,0.010676,2.981256,1.064983,2.784567,0.200000,0.200000
-0.023249,0.056398,-5.921471,0.010671,2.981259,1.064983,2.784570,0.200000,0.200000
-0.023248,0.056402,-5.921468,0.010669,2.981255,1.064990,2.784563,0.200000,0.200000
-0.023259,0.056426,-5.921432,0.010680,2.981231,1.065090,2.784500,0.200000,0.200000
-0.023259,0.056426,-5.921432,0.010680,2.981231,1.065090,2.784500,0.200000,0.200000
-0.023259,0.056426,-5.921432,0.010680,2.981231,1.065090,2.784500,0.200000,0.200000
-0.023264,0.056437,-5.921440,0.010685,2.981220,1.065069,2.784495,0.200000,0.200000
-0.023265,0.056433,-5.921416,0.010687,2.981224,1.065139,2.784472,0.200000,0.200000
-0.023265,0.056433,-5.921416,0.010687,2.981224,1.065139,2.784472,0.200000,0.200000
-0.023265,0.056433,-5.921416,0.010687,2.981224,1.065139,2.784472,0.200000,0.200000
-0.023265,0.056445,-5.921390,0.010686,2.981212,1.065205,2.784435,0.200000,0.200000
-0.023265,0.056445,-5.921390,0.010686,2.981212,1.065205,2.784435,0.200000,0.200000
-0.023261,0.056456,-5.921364,0.010682,2.981201,1.065271,2.784398,0.200000,0.200000
-0.023261,0.056456,-5.921364,0.010682,2.981201,1.065271,2.784398,0.200000,0.200000
-0.023261,0.056456,-5.921364,0.010682,2.981201,1.065271,2.784398,0.200000,0.200000
-0.023255,0.056445,-5.921374,0.010676,2.981212,1.065241,2.784421,0.200000,0.200000
-0.023263,0.056451,-5.921355,0.010685,2.981206,1.065301,2.784392,0.200000,0.200000
-0.023263,0.056451,-5.921355,0.010685,2.981206,1.065301,2.784392,0.200000,0.200000
-0.023259,0.056451,-5.921384,0.010680,2.981206,1.065216,2.784425,0.200000,0.200000
-0.023263,0.056455,-5.921337,0.010685,2.981202,1.065347,2.784369,0.200000,0.200000
-0.023263,0.056455,-5.921337,0.010685,2.981202,1.065347,2.784369,0.200000,0.200000
-0.023273,0.056486,-5.921325,0.010694,2.981171,1.065380,2.784324,0.200000,0.200000
-0.023276,0.056483,-5.921332,0.010697,2.981174,1.065366,2.784332,0.200000,0.200000
-0.023277,0.056482,-5.921321,0.010698,2.981175,1.065396,2.784322,0.200000,0.200000
-0.023281,0.056487,-5.921324,0.010703,2.981170,1.065390,2.784319,0.200000,0.200000
-0.023285,0.056479,-5.921319,0.010706,2.981178,1.065410,2.784320,0.200000,0.200000
-0.023290,0.056481,-5.921311,0.010712,2.981176,1.065438,2.784307,0.200000,0.200000
-0.023290,0.056481,-5.921311,0.010712,2.981176,1.065438,2.784307,0.200000,0.200000
-0.023287,0.056484,-5.921293,0.010709,2.981173,1.065483,2.784286,0.200000,0.200000
-0.023287,0.056483,-5.921268,0.010708,2.981174,1.065554,2.784261,0.200000,0.200000
-0.023293,0.056495,-5.921201,0.010715,2.981162,1.065740,2.784176,0.200000,0.200000
-0.023289,0.056502,-5.921174,0.010711,2.981154,1.065810,2.784142,0.200000,0.200000
-0.023289,0.056502,-5.921174,0.010711,2.981154,1.065810,2.784142,0.200000,0.200000
-0.023298,0.056499,-5.921178,0.010719,2.981158,1.065807,2.784147,0.200000,0.200000
-0.023297,0.056500,-5.921161,0.010718,2.981157,1.065855,2.784127,0.200000,0.200000
-0.023296,0.056506,-5.921166,0.010717,2.981151,1.065837,2.784128,0.200000,0.200000
-0.023294,0.056513,-5.921142,0.010715,2.981144,1.065900,2.784096,0.200000,0.200000
-0.023291,0.056520,-5.921149,0.010713,2.981137,1.065876,2.784098,0.200000,0.200000
-0.023294,0.056530,-5.921155,0.010715,2.981127,1.065857,2.784094,0.200000,0.200000
-0.023279,0.056553,-5.921151,0.010700,2.981104,1.065846,2.784074,0.200000,0.200000
